business_unit,week,year,type,total_revenue,avg_revenue,total_quantity
ADVENTURING,9,2023,POTIONS & SCROLLS,1811741,9740.543010752688,1008
ADVENTURING,9,2023,SUMMONING DEVICE,37214,12404.666666666666,24
ADVENTURING,9,2023,TOOLS & KITS,3444569,10533.8501529052,1869
ADVENTURING,10,2019,ADVENTURING EQUIPMENT,5506214,9814.998217468805,3113
ADVENTURING,10,2019,ANIMALS & TRANSPORTATION,1146139,10419.445454545454,613
ADVENTURING,10,2019,ARMS & ARMOUR,4091494,9859.021686746988,2274
ADVENTURING,10,2019,JEWELRY,740193,9869.24,427
ADVENTURING,10,2019,MUSICAL INSTRUMENT,814045,8945.54945054945,500
ADVENTURING,10,2019,POTIONS & SCROLLS,1997492,9649.719806763285,1096
ADVENTURING,10,2019,SUMMONING DEVICE,37364,12454.666666666666,12
ADVENTURING,10,2019,TOOLS & KITS,3341596,9974.913432835821,1934
ADVENTURING,10,2020,ADVENTURING EQUIPMENT,5561315,10241.832412523021,2968
ADVENTURING,10,2020,ANIMALS & TRANSPORTATION,961005,9907.268041237114,519
ADVENTURING,10,2020,ARMS & ARMOUR,8241356,12620.759571209801,3481
ADVENTURING,10,2020,JEWELRY,676181,9391.402777777777,397
ADVENTURING,10,2020,MUSICAL INSTRUMENT,922085,10245.388888888889,467
ADVENTURING,10,2020,POTIONS & SCROLLS,1722062,9308.443243243244,1033
ADVENTURING,10,2020,SUMMONING DEVICE,29254,9751.333333333334,11
ADVENTURING,10,2020,TOOLS & KITS,2933290,9523.66883116883,1707
ADVENTURING,10,2021,ADVENTURING EQUIPMENT,5084236,9910.791423001949,2827
ADVENTURING,10,2021,ANIMALS & TRANSPORTATION,1193403,10287.956896551725,649
ADVENTURING,10,2021,ARMS & ARMOUR,9855724,12799.641558441559,4115
ADVENTURING,10,2021,JEWELRY,601382,11136.703703703704,297
ADVENTURING,10,2021,MUSICAL INSTRUMENT,843979,10549.7375,388
ADVENTURING,10,2021,POTIONS & SCROLLS,1910544,9899.19170984456,1080
ADVENTURING,10,2021,SUMMONING DEVICE,26917,13458.5,12
ADVENTURING,10,2021,TOOLS & KITS,3171143,9757.363076923077,1772
ADVENTURING,10,2022,ADVENTURING EQUIPMENT,4589297,9661.677894736842,2520
ADVENTURING,10,2022,ANIMALS & TRANSPORTATION,1074329,9766.627272727274,619
ADVENTURING,10,2022,ARMS & ARMOUR,10284022,14068.429548563612,4065
ADVENTURING,10,2022,JEWELRY,747572,10240.712328767124,406
ADVENTURING,10,2022,MUSICAL INSTRUMENT,595123,9017.015151515152,344
ADVENTURING,10,2022,POTIONS & SCROLLS,1878474,9886.705263157895,1094
ADVENTURING,10,2022,SUMMONING DEVICE,26797,13398.5,11
ADVENTURING,10,2022,TOOLS & KITS,3329799,9764.806451612903,1845
ADVENTURING,10,2023,ADVENTURING EQUIPMENT,5127521,9566.27052238806,2903
ADVENTURING,10,2023,ANIMALS & TRANSPORTATION,1208050,10596.929824561403,609
ADVENTURING,10,2023,ARMS & ARMOUR,8799036,13557.836671802774,3613
ADVENTURING,10,2023,JEWELRY,672262,9468.478873239437,380
ADVENTURING,10,2023,MUSICAL INSTRUMENT,741398,10018.891891891892,394
ADVENTURING,10,2023,POTIONS & SCROLLS,1793361,9438.742105263158,979
ADVENTURING,10,2023,SUMMONING DEVICE,36724,6120.666666666667,22
ADVENTURING,10,2023,TOOLS & KITS,3006233,9604.578274760383,1773
ADVENTURING,11,2019,ADVENTURING EQUIPMENT,5998001,10080.673949579832,3326
ADVENTURING,11,2019,ANIMALS & TRANSPORTATION,1092318,10114.055555555555,580
ADVENTURING,11,2019,ARMS & ARMOUR,4709175,9893.224789915967,2609
ADVENTURING,11,2019,JEWELRY,591660,9699.344262295082,323
ADVENTURING,11,2019,MUSICAL INSTRUMENT,806557,9717.55421686747,453
ADVENTURING,11,2019,POTIONS & SCROLLS,2121112,9685.44292237443,1226
ADVENTURING,11,2019,SUMMONING DEVICE,11518,11518,3
ADVENTURING,11,2019,TOOLS & KITS,3111775,9604.243827160493,1719
ADVENTURING,11,2020,ADVENTURING EQUIPMENT,5524371,10155.09375,3057
ADVENTURING,11,2020,ANIMALS & TRANSPORTATION,1026422,10062.960784313726,620
ADVENTURING,11,2020,ARMS & ARMOUR,8535178,13030.806106870228,3468
ADVENTURING,11,2020,JEWELRY,515736,9209.57142857143,262
ADVENTURING,11,2020,MUSICAL INSTRUMENT,829059,8819.77659574468,523
ADVENTURING,11,2020,POTIONS & SCROLLS,2049119,9995.70243902439,1141
ADVENTURING,11,2020,SUMMONING DEVICE,39806,9951.5,22
ADVENTURING,11,2020,TOOLS & KITS,3011672,9842.065359477125,1684
ADVENTURING,11,2021,ADVENTURING EQUIPMENT,4965949,9369.715094339623,2841
ADVENTURING,11,2021,ANIMALS & TRANSPORTATION,977182,10738.263736263736,565
ADVENTURING,11,2021,ARMS & ARMOUR,9350988,13396.830945558739,3775
ADVENTURING,11,2021,JEWELRY,562457,9867.666666666666,301
ADVENTURING,11,2021,MUSICAL INSTRUMENT,815386,9592.776470588235,446
ADVENTURING,11,2021,POTIONS & SCROLLS,2122740,10156.650717703349,1164
ADVENTURING,11,2021,SUMMONING DEVICE,55619,18539.666666666668,26
ADVENTURING,11,2021,TOOLS & KITS,3340720,10062.409638554216,1855
ADVENTURING,11,2022,ADVENTURING EQUIPMENT,5272386,9929.16384180791,2952
ADVENTURING,11,2022,ANIMALS & TRANSPORTATION,1151414,10661.24074074074,603
ADVENTURING,11,2022,ARMS & ARMOUR,9873382,14024.69034090909,3939
ADVENTURING,11,2022,JEWELRY,732809,10038.479452054795,378
ADVENTURING,11,2022,MUSICAL INSTRUMENT,870170,10359.166666666666,453
ADVENTURING,11,2022,POTIONS & SCROLLS,1869427,9686.150259067357,1011
ADVENTURING,11,2022,SUMMONING DEVICE,20477,10238.5,12
ADVENTURING,11,2022,TOOLS & KITS,3122678,9697.757763975154,1841
ADVENTURING,11,2023,ADVENTURING EQUIPMENT,5868460,10827.416974169742,3067
ADVENTURING,11,2023,ANIMALS & TRANSPORTATION,1184509,11500.087378640777,561
ADVENTURING,11,2023,ARMS & ARMOUR,10344773,14229.398899587346,3925
ADVENTURING,11,2023,JEWELRY,801451,11131.263888888889,429
ADVENTURING,11,2023,MUSICAL INSTRUMENT,919258,9779.340425531915,489
ADVENTURING,11,2023,POTIONS & SCROLLS,2068210,10238.663366336634,1108
ADVENTURING,11,2023,SUMMONING DEVICE,24201,12100.5,13
ADVENTURING,11,2023,TOOLS & KITS,3487396,10379.154761904761,1864
ADVENTURING,12,2019,ADVENTURING EQUIPMENT,5700149,9777.27101200686,3055
ADVENTURING,12,2019,ANIMALS & TRANSPORTATION,1131204,10191.027027027027,621
ADVENTURING,12,2019,ARMS & ARMOUR,4846720,10034.616977225673,2742
ADVENTURING,12,2019,JEWELRY,703435,9907.535211267606,375
ADVENTURING,12,2019,MUSICAL INSTRUMENT,963840,9449.411764705883,549
ADVENTURING,12,2019,POTIONS & SCROLLS,2075647,9979.072115384615,1147
ADVENTURING,12,2019,SUMMONING DEVICE,74686,14937.2,31
ADVENTURING,12,2019,TOOLS & KITS,3827007,9940.277922077921,2172
ADVENTURING,12,2020,ADVENTURING EQUIPMENT,5322691,9875.122448979591,3074
ADVENTURING,12,2020,ANIMALS & TRANSPORTATION,1217014,10401.82905982906,670
ADVENTURING,12,2020,ARMS & ARMOUR,9284294,13494.613372093023,3825
ADVENTURING,12,2020,JEWELRY,710708,10607.58208955224,377
ADVENTURING,12,2020,MUSICAL INSTRUMENT,853547,9810.885057471265,458
ADVENTURING,12,2020,POTIONS & SCROLLS,2042228,9587.924882629108,1124
ADVENTURING,12,2020,SUMMONING DEVICE,19426,9713,11
ADVENTURING,12,2020,TOOLS & KITS,3140002,9691.364197530864,1809
ADVENTURING,12,2021,ADVENTURING EQUIPMENT,4948296,10352.083682008368,2656
ADVENTURING,12,2021,ANIMALS & TRANSPORTATION,1130035,10463.287037037036,582
ADVENTURING,12,2021,ARMS & ARMOUR,9096792,13222.081395348838,3854
ADVENTURING,12,2021,JEWELRY,604650,11408.490566037735,320
ADVENTURING,12,2021,MUSICAL INSTRUMENT,792597,9549.361445783132,413
ADVENTURING,12,2021,POTIONS & SCROLLS,1603510,9544.702380952382,912
ADVENTURING,12,2021,SUMMONING DEVICE,82388,13731.333333333334,36
ADVENTURING,12,2021,TOOLS & KITS,2809678,9789.818815331011,1665
ADVENTURING,12,2022,ADVENTURING EQUIPMENT,5074644,9702.952198852772,2860
ADVENTURING,12,2022,ANIMALS & TRANSPORTATION,1266354,10379.95081967213,663
ADVENTURING,12,2022,ARMS & ARMOUR,10179338,14500.481481481482,3852
ADVENTURING,12,2022,JEWELRY,540005,9818.272727272728,308
ADVENTURING,12,2022,MUSICAL INSTRUMENT,845594,11583.479452054795,428
ADVENTURING,12,2022,POTIONS & SCROLLS,1943835,9817.348484848484,1008
ADVENTURING,12,2022,TOOLS & KITS,3245069,9863.431610942249,1803
ADVENTURING,12,2023,ADVENTURING EQUIPMENT,5659891,10309.455373406194,3080
ADVENTURING,12,2023,ANIMALS & TRANSPORTATION,1021793,10755.715789473685,568
ADVENTURING,12,2023,ARMS & ARMOUR,11660687,14968.78947368421,4140
ADVENTURING,12,2023,JEWELRY,681897,10331.772727272728,390
ADVENTURING,12,2023,MUSICAL INSTRUMENT,949257,10787.011363636364,470
ADVENTURING,12,2023,POTIONS & SCROLLS,1866061,10424.921787709498,997
ADVENTURING,12,2023,SUMMONING DEVICE,5819,5819,7
ADVENTURING,12,2023,TOOLS & KITS,3507123,10406.893175074183,1841
ADVENTURING,13,2019,ADVENTURING EQUIPMENT,6253147,10069.479871175523,3349
ADVENTURING,13,2019,ANIMALS & TRANSPORTATION,1248873,10236.66393442623,700
ADVENTURING,13,2019,ARMS & ARMOUR,4911621,9902.461693548386,2773
ADVENTURING,13,2019,JEWELRY,788762,9171.651162790698,451
ADVENTURING,13,2019,MUSICAL INSTRUMENT,972483,10456.806451612903,484
ADVENTURING,13,2019,POTIONS & SCROLLS,2119098,10237.188405797102,1275
ADVENTURING,13,2019,SUMMONING DEVICE,47438,7906.333333333333,33
ADVENTURING,13,2019,TOOLS & KITS,3139489,9343.717261904761,1721
ADVENTURING,13,2020,ADVENTURING EQUIPMENT,5312205,9985.347744360903,3107
ADVENTURING,13,2020,ANIMALS & TRANSPORTATION,1156843,10328.955357142857,613
ADVENTURING,13,2020,ARMS & ARMOUR,9036912,13775.780487804877,3612
ADVENTURING,13,2020,JEWELRY,752284,11063,381
ADVENTURING,13,2020,MUSICAL INSTRUMENT,687363,10414.59090909091,348
ADVENTURING,13,2020,POTIONS & SCROLLS,1927484,10418.832432432433,1050
ADVENTURING,13,2020,SUMMONING DEVICE,37229,12409.666666666666,13
ADVENTURING,13,2020,TOOLS & KITS,3452647,10036.764534883721,1854
ADVENTURING,13,2021,ADVENTURING EQUIPMENT,4992709,9751.384765625,2770
ADVENTURING,13,2021,ANIMALS & TRANSPORTATION,1209711,9915.66393442623,668
ADVENTURING,13,2021,ARMS & ARMOUR,9333708,13352.944206008584,3916
ADVENTURING,13,2021,JEWELRY,694002,10358.23880597015,376
ADVENTURING,13,2021,MUSICAL INSTRUMENT,934436,10268.527472527472,485
ADVENTURING,13,2021,POTIONS & SCROLLS,2067717,10496.02538071066,1104
ADVENTURING,13,2021,SUMMONING DEVICE,96957,9695.7,62
ADVENTURING,13,2021,TOOLS & KITS,3066418,9796.8626198083075,1718
ADVENTURING,13,2022,ADVENTURING EQUIPMENT,5034962,9682.61923076923,2855
ADVENTURING,13,2022,ANIMALS & TRANSPORTATION,1082136,9927.853211009175,656
ADVENTURING,13,2022,ARMS & ARMOUR,11355123,15303.400269541778,4067
ADVENTURING,13,2022,JEWELRY,778686,11285.304347826086,396
ADVENTURING,13,2022,MUSICAL INSTRUMENT,814923,9475.848837209302,464
ADVENTURING,13,2022,POTIONS & SCROLLS,1973065,9531.71497584541,1172
ADVENTURING,13,2022,SUMMONING DEVICE,59973,11994.6,29
ADVENTURING,13,2022,TOOLS & KITS,2902219,10112.261324041812,1614
ADVENTURING,13,2023,ADVENTURING EQUIPMENT,5472537,10115.595194085028,2960
ADVENTURING,13,2023,ANIMALS & TRANSPORTATION,1172667,10470.24107142857,601
ADVENTURING,13,2023,ARMS & ARMOUR,8779433,13362.911719939117,3694
ADVENTURING,13,2023,JEWELRY,591126,10747.745454545455,291
ADVENTURING,13,2023,MUSICAL INSTRUMENT,843476,9268.967032967033,481
ADVENTURING,13,2023,POTIONS & SCROLLS,1546626,9488.503067484662,905
ADVENTURING,13,2023,SUMMONING DEVICE,13111,13111,2
ADVENTURING,13,2023,TOOLS & KITS,3145802,10050.485623003195,1659
ADVENTURING,14,2019,ADVENTURING EQUIPMENT,5618975,10405.50925925926,3077
ADVENTURING,14,2019,ANIMALS & TRANSPORTATION,1193621,10030.42857142857,623
ADVENTURING,14,2019,ARMS & ARMOUR,4450331,9889.624444444444,2411
ADVENTURING,14,2019,JEWELRY,786539,11739.388059701492,353
ADVENTURING,14,2019,MUSICAL INSTRUMENT,941643,10580.258426966293,525
ADVENTURING,14,2019,POTIONS & SCROLLS,2070747,9907.88038277512,1202
ADVENTURING,14,2019,SUMMONING DEVICE,45125,11281.25,26
ADVENTURING,14,2019,TOOLS & KITS,3433305,9753.707386363636,1971
ADVENTURING,14,2020,ADVENTURING EQUIPMENT,5274659,10362.787819253439,2838
ADVENTURING,14,2020,ANIMALS & TRANSPORTATION,1155109,10500.99090909091,544
ADVENTURING,14,2020,ARMS & ARMOUR,8245340,13385.292207792209,3447
ADVENTURING,14,2020,JEWELRY,686384,11439.733333333334,323
ADVENTURING,14,2020,MUSICAL INSTRUMENT,662975,8723.355263157895,390
ADVENTURING,14,2020,POTIONS & SCROLLS,2180572,10585.300970873786,1066
ADVENTURING,14,2020,SUMMONING DEVICE,23165,11582.5,8
ADVENTURING,14,2020,TOOLS & KITS,3423180,10598.080495356036,1810
ADVENTURING,14,2021,ADVENTURING EQUIPMENT,5744993,10445.441818181818,3134
ADVENTURING,14,2021,ANIMALS & TRANSPORTATION,1026270,9867.98076923077,518
ADVENTURING,14,2021,ARMS & ARMOUR,6803384,11852.585365853658,3249
ADVENTURING,14,2021,JEWELRY,796285,9830.67901234568,448
ADVENTURING,14,2021,MUSICAL INSTRUMENT,743578,10186,405
ADVENTURING,14,2021,POTIONS & SCROLLS,2143532,10305.442307692309,1250
ADVENTURING,14,2021,SUMMONING DEVICE,65160,13032,30
ADVENTURING,14,2021,TOOLS & KITS,3083752,9727.92429022082,1782
ADVENTURING,14,2022,ADVENTURING EQUIPMENT,5421891,9912.049360146253,2968
ADVENTURING,14,2022,ANIMALS & TRANSPORTATION,935952,10516.314606741573,494
ADVENTURING,14,2022,ARMS & ARMOUR,11370993,15304.162853297443,4047
ADVENTURING,14,2022,JEWELRY,762506,10739.521126760563,397
ADVENTURING,14,2022,MUSICAL INSTRUMENT,807051,10215.835443037975,400
ADVENTURING,14,2022,POTIONS & SCROLLS,1941176,10006.061855670103,1117
ADVENTURING,14,2022,SUMMONING DEVICE,21665,10832.5,5
ADVENTURING,14,2022,TOOLS & KITS,3381255,9716.25,1881
ADVENTURING,14,2023,ADVENTURING EQUIPMENT,5650502,10406.08103130755,2970
ADVENTURING,14,2023,ANIMALS & TRANSPORTATION,1266029,10463.049586776859,670
ADVENTURING,14,2023,ARMS & ARMOUR,9799240,13782.334739803095,3963
ADVENTURING,14,2023,JEWELRY,656596,9799.940298507463,319
ADVENTURING,14,2023,MUSICAL INSTRUMENT,758040,9133.012048192772,473
ADVENTURING,14,2023,POTIONS & SCROLLS,1920706,10216.521276595744,1011
ADVENTURING,14,2023,SUMMONING DEVICE,11868,11868,6
ADVENTURING,14,2023,TOOLS & KITS,3097314,9770.706624605678,1725
ADVENTURING,15,2019,ADVENTURING EQUIPMENT,5477242,10087.001841620626,2889
ADVENTURING,15,2019,ANIMALS & TRANSPORTATION,965350,10055.729166666666,479
ADVENTURING,15,2019,ARMS & ARMOUR,4340727,9561.072687224669,2429
ADVENTURING,15,2019,JEWELRY,659898,10818,327
ADVENTURING,15,2019,MUSICAL INSTRUMENT,780280,9179.764705882353,471
ADVENTURING,15,2019,POTIONS & SCROLLS,1812326,9849.597826086956,914
ADVENTURING,15,2019,SUMMONING DEVICE,24723,12361.5,16
ADVENTURING,15,2019,TOOLS & KITS,3686492,10502.826210826212,1961
ADVENTURING,15,2020,ADVENTURING EQUIPMENT,5783046,10572.296160877513,3038
ADVENTURING,15,2020,ANIMALS & TRANSPORTATION,919187,9778.58510638298,516
ADVENTURING,15,2020,ARMS & ARMOUR,9668642,13354.477900552487,3935
ADVENTURING,15,2020,JEWELRY,764513,9323.329268292682,439
ADVENTURING,15,2020,MUSICAL INSTRUMENT,777485,10506.554054054053,402
ADVENTURING,15,2020,POTIONS & SCROLLS,1935560,9488.039215686274,1074
ADVENTURING,15,2020,SUMMONING DEVICE,51265,12816.25,20
ADVENTURING,15,2020,TOOLS & KITS,2963595,10046.084745762711,1634
ADVENTURING,15,2021,ADVENTURING EQUIPMENT,4930369,10144.792181069959,2726
ADVENTURING,15,2021,ANIMALS & TRANSPORTATION,1039766,10094.815533980582,582
ADVENTURING,15,2021,ARMS & ARMOUR,9252329,13913.276691729323,3662
ADVENTURING,15,2021,JEWELRY,599797,9996.616666666667,295
ADVENTURING,15,2021,MUSICAL INSTRUMENT,773077,9663.4625,409
ADVENTURING,15,2021,POTIONS & SCROLLS,1646356,8947.58695652174,964
ADVENTURING,15,2021,SUMMONING DEVICE,24504,8168,18
ADVENTURING,15,2021,TOOLS & KITS,2917489,9923.431972789116,1587
ADVENTURING,15,2022,ADVENTURING EQUIPMENT,4858339,9955.612704918032,2702
ADVENTURING,15,2022,ANIMALS & TRANSPORTATION,1033754,10036.446601941747,608
ADVENTURING,15,2022,ARMS & ARMOUR,8516059,12616.383703703703,3774
ADVENTURING,15,2022,JEWELRY,740715,11222.954545454546,360
ADVENTURING,15,2022,MUSICAL INSTRUMENT,582836,9713.933333333332,299
ADVENTURING,15,2022,POTIONS & SCROLLS,1906852,9486.825870646766,1087
ADVENTURING,15,2022,SUMMONING DEVICE,28613,28613,9
ADVENTURING,15,2022,TOOLS & KITS,3053199,10043.417763157895,1669
ADVENTURING,15,2023,ADVENTURING EQUIPMENT,5827189,10331.895390070922,3196
ADVENTURING,15,2023,ANIMALS & TRANSPORTATION,1122511,9354.258333333333,640
ADVENTURING,15,2023,ARMS & ARMOUR,9345844,13200.344632768361,3861
ADVENTURING,15,2023,JEWELRY,546747,9426.672413793103,259
ADVENTURING,15,2023,MUSICAL INSTRUMENT,816758,10746.815789473685,401
ADVENTURING,15,2023,POTIONS & SCROLLS,2039653,9806.024038461539,1116
ADVENTURING,15,2023,SUMMONING DEVICE,50162,12540.5,22
ADVENTURING,15,2023,TOOLS & KITS,3138072,9868.150943396226,1745
ADVENTURING,16,2019,ADVENTURING EQUIPMENT,5981532,10330.79792746114,3210
ADVENTURING,16,2019,ANIMALS & TRANSPORTATION,1280585,9927.01550387597,704
ADVENTURING,16,2019,ARMS & ARMOUR,4903081,10257.491631799163,2722
ADVENTURING,16,2019,JEWELRY,746040,10657.714285714286,385
ADVENTURING,16,2019,MUSICAL INSTRUMENT,1013204,9933.372549019608,504
ADVENTURING,16,2019,POTIONS & SCROLLS,2351422,10179.316017316018,1263
ADVENTURING,16,2019,SUMMONING DEVICE,48048,16016,7
ADVENTURING,16,2019,TOOLS & KITS,3434788,10162.094674556212,1844
ADVENTURING,16,2020,ADVENTURING EQUIPMENT,5442335,10191.638576779027,2911
ADVENTURING,16,2020,ANIMALS & TRANSPORTATION,1273177,10881.854700854701,653
ADVENTURING,16,2020,ARMS & ARMOUR,8946087,12653.588401697312,3789
ADVENTURING,16,2020,JEWELRY,813519,10429.73076923077,407
ADVENTURING,16,2020,MUSICAL INSTRUMENT,862841,10652.358024691359,458
ADVENTURING,16,2020,POTIONS & SCROLLS,1770828,9320.147368421052,1056
ADVENTURING,16,2020,SUMMONING DEVICE,25876,25876,10
ADVENTURING,16,2020,TOOLS & KITS,3514632,10157.895953757225,1991
ADVENTURING,16,2021,ADVENTURING EQUIPMENT,5403921,10157.746240601504,2787
ADVENTURING,16,2021,ANIMALS & TRANSPORTATION,1125000,10514.018691588784,633
ADVENTURING,16,2021,ARMS & ARMOUR,8962027,13140.802052785924,3636
ADVENTURING,16,2021,JEWELRY,629220,9831.5625,355
ADVENTURING,16,2021,MUSICAL INSTRUMENT,720846,8899.333333333334,388
ADVENTURING,16,2021,POTIONS & SCROLLS,2003094,9584.181818181818,1120
ADVENTURING,16,2021,SUMMONING DEVICE,2799,2799,1
ADVENTURING,16,2021,TOOLS & KITS,3327973,10024.015060240963,1851
ADVENTURING,16,2022,ADVENTURING EQUIPMENT,5589915,9824.103690685413,3118
ADVENTURING,16,2022,ANIMALS & TRANSPORTATION,976916,9393.423076923076,562
ADVENTURING,16,2022,ARMS & ARMOUR,10455633,14521.7125,3726
ADVENTURING,16,2022,JEWELRY,706688,11217.269841269841,354
ADVENTURING,16,2022,MUSICAL INSTRUMENT,741371,9504.75641025641,452
ADVENTURING,16,2022,POTIONS & SCROLLS,1865861,9282.890547263682,1151
ADVENTURING,16,2022,TOOLS & KITS,2921393,9641.561056105611,1582
ADVENTURING,16,2023,ADVENTURING EQUIPMENT,5366758,10441.163424124514,2869
ADVENTURING,16,2023,ANIMALS & TRANSPORTATION,1090924,10801.227722772277,557
ADVENTURING,16,2023,ARMS & ARMOUR,8571192,12440.046444121916,3796
ADVENTURING,16,2023,JEWELRY,757526,10669.38028169014,366
ADVENTURING,16,2023,MUSICAL INSTRUMENT,745179,10207.931506849314,416
ADVENTURING,16,2023,POTIONS & SCROLLS,2108946,9718.645161290322,1139
ADVENTURING,16,2023,SUMMONING DEVICE,51237,17079,19
ADVENTURING,16,2023,TOOLS & KITS,3123812,10343.74834437086,1619
ADVENTURING,17,2019,ADVENTURING EQUIPMENT,5634397,10025.61743772242,3102
ADVENTURING,17,2019,ANIMALS & TRANSPORTATION,1308962,10817.86776859504,744
ADVENTURING,17,2019,ARMS & ARMOUR,5808398,10657.611009174312,2959
ADVENTURING,17,2019,JEWELRY,677344,11104,339
ADVENTURING,17,2019,MUSICAL INSTRUMENT,771528,8868.137931034482,493
ADVENTURING,17,2019,POTIONS & SCROLLS,2430262,10520.61471861472,1311
ADVENTURING,17,2019,SUMMONING DEVICE,55587,11117.4,28
ADVENTURING,17,2019,TOOLS & KITS,3482660,10273.333333333334,1907
ADVENTURING,17,2020,ADVENTURING EQUIPMENT,5462469,10326.028355387523,2827
ADVENTURING,17,2020,ANIMALS & TRANSPORTATION,1245107,10827.017391304347,678
ADVENTURING,17,2020,ARMS & ARMOUR,9849633,13167.958556149733,4278
ADVENTURING,17,2020,JEWELRY,702887,9248.513157894737,411
ADVENTURING,17,2020,MUSICAL INSTRUMENT,633492,9316.058823529413,404
ADVENTURING,17,2020,POTIONS & SCROLLS,2153777,10256.080952380953,1191
ADVENTURING,17,2020,TOOLS & KITS,3726055,10321.481994459833,1997
ADVENTURING,17,2021,ADVENTURING EQUIPMENT,5893133,10580.131059245961,3180
ADVENTURING,17,2021,ANIMALS & TRANSPORTATION,1190965,10179.188034188035,625
ADVENTURING,17,2021,ARMS & ARMOUR,9214534,14286.099224806201,3484
ADVENTURING,17,2021,JEWELRY,619849,9685.140625,383
ADVENTURING,17,2021,MUSICAL INSTRUMENT,1052614,10632.464646464647,547
ADVENTURING,17,2021,POTIONS & SCROLLS,2344270,10465.49107142857,1239
ADVENTURING,17,2021,TOOLS & KITS,3357590,10113.222891566265,1826
ADVENTURING,17,2022,ADVENTURING EQUIPMENT,4979051,10079.050607287449,2760
ADVENTURING,17,2022,ANIMALS & TRANSPORTATION,1131967,10197.9009009009,613
ADVENTURING,17,2022,ARMS & ARMOUR,9664024,13965.35260115607,3817
ADVENTURING,17,2022,JEWELRY,594421,10248.637931034482,299
ADVENTURING,17,2022,MUSICAL INSTRUMENT,869022,11586.96,424
ADVENTURING,17,2022,POTIONS & SCROLLS,2241688,10475.177570093458,1195
ADVENTURING,17,2022,SUMMONING DEVICE,14111,14111,3
ADVENTURING,17,2022,TOOLS & KITS,3011699,9972.513245033113,1664
ADVENTURING,17,2023,ADVENTURING EQUIPMENT,4741098,10044.699152542373,2516
ADVENTURING,17,2023,ANIMALS & TRANSPORTATION,1326427,10444.307086614173,669
ADVENTURING,17,2023,ARMS & ARMOUR,7678276,12246.054226475278,3481
ADVENTURING,17,2023,JEWELRY,486104,10127.166666666666,266
ADVENTURING,17,2023,MUSICAL INSTRUMENT,604910,9756.612903225807,377
ADVENTURING,17,2023,POTIONS & SCROLLS,1856399,10668.959770114943,928
ADVENTURING,17,2023,SUMMONING DEVICE,16414,8207,17
ADVENTURING,17,2023,TOOLS & KITS,3243904,10168.978056426333,1808
ADVENTURING,18,2019,ADVENTURING EQUIPMENT,5534146,9607.892361111111,3095
ADVENTURING,18,2019,ANIMALS & TRANSPORTATION,968699,8887.146788990825,605
ADVENTURING,18,2019,ARMS & ARMOUR,4544992,9629.22033898305,2567
ADVENTURING,18,2019,JEWELRY,635018,9621.484848484848,353
ADVENTURING,18,2019,MUSICAL INSTRUMENT,754109,9793.623376623376,432
ADVENTURING,18,2019,POTIONS & SCROLLS,1718969,8952.963541666666,1010
ADVENTURING,18,2019,SUMMONING DEVICE,16177,16177,1
ADVENTURING,18,2019,TOOLS & KITS,2615559,8660.791390728476,1582
ADVENTURING,18,2020,ADVENTURING EQUIPMENT,5441421,10151.904850746268,2945
ADVENTURING,18,2020,ANIMALS & TRANSPORTATION,1226987,10669.452173913043,660
ADVENTURING,18,2020,ARMS & ARMOUR,7543742,12031.48644338118,3477
ADVENTURING,18,2020,JEWELRY,714055,10200.785714285714,376
ADVENTURING,18,2020,MUSICAL INSTRUMENT,842637,10402.925925925925,426
ADVENTURING,18,2020,POTIONS & SCROLLS,1889615,9690.333333333334,1091
ADVENTURING,18,2020,SUMMONING DEVICE,40027,13342.333333333334,12
ADVENTURING,18,2020,TOOLS & KITS,3185563,9537.61377245509,1755
ADVENTURING,18,2021,ADVENTURING EQUIPMENT,5081525,9867.038834951456,2751
